lead_id,first_name,last_name,phone,email,company,address,city,state,state_code,zip,lead_type,distress_signal,motivation_profile,asking_price,est_equity,score,grade,source,status
OR-S-2070,Jason,Watson,+15415674078,jason.watson@outlook.com,,5398 Birch Pl,Bend,Oregon,OR,77687,Seller,Absentee Owner,Divorce Settlement Required,133535,185176,96,A+,Nationwide Lead Gen,NEW
PA-S-2144,Anthony,Mendoza,+18789783140,anthony.mendoza@outlook.com,,3381 Innovation Way,Pittsburgh,Pennsylvania,PA,75012,Seller,Eviction,Inherited Property - Not Interested,290260,323898,96,A+,Nationwide Lead Gen,NEW
SC-S-2222,Anna,Sanders,+18433804961,anna.sanders@hotmail.com,,589 Technology Rd,Charleston,South Carolina,SC,29434,Seller,Probate,Out-of-State Absentee Landlord,553942,195194,96,A+,Nationwide Lead Gen,NEW
SD-S-2289,Elena,Gutierrez,+16057597907,elena.gutierrez@gmail.com,,2012 Monroe Pkwy,Rapid City,South Dakota,SD,55214,Seller,Code Violation,Absentee Owner - Lives Out of State,385701,127886,96,A+,Nationwide Lead Gen,NEW
SD-S-2293,Dorothy,Brown,+16054768368,dorothy.brown@outlook.com,,4208 Chestnut Pl,Aberdeen,South Dakota,SD,80587,Seller,Pre-Foreclosure,Avoiding Foreclosure Auction,615856,329970,96,A+,Nationwide Lead Gen,NEW
VA-S-2587,Henry,Clark,+17578592973,henry.clark@outlook.com,,3122 Pine St,Norfolk,Virginia,VA,22534,Seller,Tax Delinquent,Inherited Property - Not Interested,572776,159751,96,A+,Nationwide Lead Gen,NEW
WA-S-2687,Rosa,Ruiz,+14255072929,rosa.ruiz@outlook.com,,336 Birch St,Bellevue,Washington,WA,72271,Seller,Tax Delinquent,Inherited Family Estate (Probate),332100,213039,96,A+,Nationwide Lead Gen,NEW
WV-S-2721,Brenda,Brown,+13046801641,brenda.brown@hotmail.com,,1514 Main Ave,Morgantown,West Virginia,WV,22326,Seller,Utility Shutoff,Distressed Property - Code Violations,778278,350766,96,A+,Nationwide Lead Gen,NEW
WI-S-2784,Pamela,Hernandez,+12627835335,pamela.hernandez@gmail.com,,994 Adams Rd,Kenosha,Wisconsin,WI,72044,Seller,Tax Delinquent,Avoiding Foreclosure Auction,342607,53808,96,A+,Nationwide Lead Gen,NEW
AK-S-0087,Daniel,Phillips,+19075022242,daniel.phillips@outlook.com,,6091 Madison Pl,Fairbanks,Alaska,AK,95586,Seller,Eviction,Out-of-State Absentee Landlord,925072,274690,95,A+,Nationwide Lead Gen,NEW
AZ-S-0115,Debra,Wood,+14806441772,debra.wood@hotmail.com,,7709 Spring Dr,Mesa,Arizona,AZ,90703,Seller,Probate,Avoiding Foreclosure Auction,349368,139759,95,A+,Nationwide Lead Gen,NEW
AZ-S-0120,Mark,Garcia,+16027482891,mark.garcia@gmail.com,,3999 Oak St,Mesa,Arizona,AZ,40446,Seller,Bankruptcy,Out-of-State Absentee Landlord,573404,170130,95,A+,Nationwide Lead Gen,NEW
AZ-B-0180,Ruth,Taylor,+15207947855,ruth.taylor@gmail.com,Ruth Investments,,Tucson,Arizona,AZ,,Buyer,,REIT,0,0,95,A+,Nationwide Lead Gen,NEW
CA-S-0221,Timothy,Gomez,+12794087772,timothy.gomez@yahoo.com,,9905 Jefferson Way,Sacramento,California,CA,13022,Seller,Bankruptcy,Divorce Settlement Required,885621,304295,95,A+,Nationwide Lead Gen,NEW
CO-S-0321,Deborah,Hall,+17199085165,deborah.hall@hotmail.com,,3972 Ridge Ct,Colorado Springs,Colorado,CO,23278,Seller,Condemned,Property Needs Major Repairs,562144,324824,95,A+,Nationwide Lead Gen,NEW
CO-B-0355,Thomas,Young,+19708357652,thomas.young@gmail.com,Thomas Solutions,,Fort Collins,Colorado,CO,,Buyer,,REIT,0,0,95,A+,Nationwide Lead Gen,NEW
CT-S-0390,Edward,Carter,+19594932904,edward.carter@outlook.com,,9712 Technology Ln,Hartford,Connecticut,CT,6156,Seller,Eviction,Tired Landlord - Ready to Exit,658983,137817,95,A+,Nationwide Lead Gen,NEW
CT-S-0395,Jeffrey,Morales,+12033914356,jeffrey.morales@yahoo.com,,2117 Walnut Blvd,Stamford,Connecticut,CT,14967,Seller,Utility Shutoff,Vacant Property - High Equity,453972,251089,95,A+,Nationwide Lead Gen,NEW
CT-S-0401,Kimberly,Jackson,+14758399650,kimberly.jackson@hotmail.com,,3531 Pine Pl,Bridgeport,Connecticut,CT,90639,Seller,Code Violation,Job Relocation - Must Sell Fast,628997,146325,95,A+,Nationwide Lead Gen,NEW
CT-B-0416,Alexander,Taylor,+12033865187,alexander.taylor@outlook.com,Alexander Realty,,New Haven,Connecticut,CT,,Buyer,,Wholesaler,0,0,95,A+,Nationwide Lead Gen,NEW
DE-S-0443,Gloria,Jones,+13024754719,gloria.jones@aol.com,,226 Industrial Blvd,Dover,Delaware,DE,50646,Seller,High Equity,Job Relocation - Must Sell Fast,186496,375321,95,A+,Nationwide Lead Gen,NEW
FL-B-0527,Jonathan,Hernandez,+18138683583,jonathan.hernandez@gmail.com,,,Tampa,Florida,FL,,Buyer,,Fix & Flip,0,0,95,A+,Nationwide Lead Gen,NEW
FL-B-0529,Barbara,Martinez,+14078459154,barbara.martinez@gmail.com,Barbara Capital,,Orlando,Florida,FL,,Buyer,,Cash Buyer,0,0,95,A+,Nationwide Lead Gen,NEW
GA-S-0549,Mary,Foster,+17064589841,mary.foster@yahoo.com,,8569 Spring Pl,Augusta,Georgia,GA,76126,Seller,Pre-Foreclosure,Job Relocation - Must Sell Fast,500444,358713,95,A+,Nationwide Lead Gen,NEW
GA-B-0591,Patricia,Ramirez,+19128722426,patricia.ramirez@outlook.com,,,Savannah,Georgia,GA,,Buyer,,Investor,0,0,95,A+,Nationwide Lead Gen,NEW
GA-B-0602,Rosa,White,+19123004984,rosa.white@gmail.com,,,Savannah,Georgia,GA,,Buyer,,Fix & Flip,0,0,95,A+,Nationwide Lead Gen,NEW
HI-B-0644,Betty,Ramos,+18087618890,betty.ramos@outlook.com,Betty Home Buyers,,Hilo,Hawaii,HI,,Buyer,,REIT,0,0,95,A+,Nationwide Lead Gen,NEW
ID-B-0667,Jerry,Mendoza,+12084818455,jerry.mendoza@gmail.com,Jerry Realty,,Boise,Idaho,ID,,Buyer,,Cash Buyer,0,0,95,A+,Nationwide Lead Gen,NEW
IL-B-0731,Timothy,Foster,+13127527339,timothy.foster@yahoo.com,Timothy Holdings,,Chicago,Illinois,IL,,Buyer,,Cash Buyer,0,0,95,A+,Nationwide Lead Gen,NEW
IL-B-0742,Angela,King,+18729458982,angela.king@gmail.com,,,Chicago,Illinois,IL,,Buyer,,Wholesaler,0,0,95,A+,Nationwide Lead Gen,NEW
IL-B-0743,Donna,Jackson,+18728165427,donna.jackson@outlook.com,Donna Investments,,Chicago,Illinois,IL,,Buyer,,Investor,0,0,95,A+,Nationwide Lead Gen,NEW
IN-S-0791,Brenda,Turner,+12607309635,brenda.turner@gmail.com,,1418 Forest Pkwy,Fort Wayne,Indiana,IN,13311,Seller,Pre-Foreclosure,Job Relocation - Must Sell Fast,745345,61055,95,A+,Nationwide Lead Gen,NEW
IN-S-0798,Carolyn,Rodriguez,+12608778334,carolyn.rodriguez@outlook.com,,6901 Industrial Dr,Fort Wayne,Indiana,IN,48853,Seller,Judgment,Inherited Family Estate (Probate),787112,99387,95,A+,Nationwide Lead Gen,NEW
IN-B-0807,Carol,Kim,+12606579777,carol.kim@gmail.com,Carol Realty,,Fort Wayne,Indiana,IN,,Buyer,,Wholesaler,0,0,95,A+,Nationwide Lead Gen,NEW
LA-S-0972,Jennifer,Davis,+12256444592,jennifer.davis@hotmail.com,,2478 Ridge Rd,Baton Rouge,Louisiana,LA,21791,Seller,High Equity,Property Needs Major Repairs,680967,233763,95,A+,Nationwide Lead Gen,NEW
LA-S-0998,Elizabeth,Roberts,+15044022261,elizabeth.roberts@yahoo.com,,9274 Industrial Ct,New Orleans,Louisiana,LA,70127,Seller,Probate,Out-of-State Absentee Landlord,190283,142173,95,A+,Nationwide Lead Gen,NEW
LA-B-1034,Linda,Morgan,+15048587308,linda.morgan@gmail.com,Linda Properties,,New Orleans,Louisiana,LA,,Buyer,,Developer,0,0,95,A+,Nationwide Lead Gen,NEW
MA-S-1176,Adam,King,+16177257527,adam.king@outlook.com,,5320 Industrial Pkwy,Boston,Massachusetts,MA,2155,Seller,Pre-Foreclosure,Out-of-State Absentee Landlord,349855,222389,95,A+,Nationwide Lead Gen,NEW
MA-S-1183,Shirley,Cooper,+16172677044,shirley.cooper@hotmail.com,,8490 Chestnut Way,Cambridge,Massachusetts,MA,94489,Seller,Bankruptcy,Vacant Property - High Equity,756678,135494,95,A+,Nationwide Lead Gen,NEW
MA-B-1211,Sharon,Roberts,+16178432164,sharon.roberts@outlook.com,Sharon Investments,,Cambridge,Massachusetts,MA,,Buyer,,Property Manager,0,0,95,A+,Nationwide Lead Gen,NEW
MI-S-1252,Jacob,White,+16164608279,jacob.white@aol.com,,7382 Sunrise Ln,Grand Rapids,Michigan,MI,61918,Seller,Bankruptcy,Vacant Property - High Equity,172213,58508,95,A+,Nationwide Lead Gen,NEW
MI-S-1260,Jason,Cruz,+13133454105,jason.cruz@yahoo.com,,3506 Harrison Way,Detroit,Michigan,MI,48243,Seller,Lien,Behind on Mortgage Payments,703230,267103,95,A+,Nationwide Lead Gen,NEW
MI-S-1265,Sylvia,Lewis,+17349809163,sylvia.lewis@outlook.com,,8492 Highland Dr,Ann Arbor,Michigan,MI,87712,Seller,Judgment,Property Needs Major Repairs,562123,328272,95,A+,Nationwide Lead Gen,NEW
MI-B-1267,Richard,Ramirez,+16168964213,richard.ramirez@yahoo.com,,,Grand Rapids,Michigan,MI,,Buyer,,Cash Buyer,0,0,95,A+,Nationwide Lead Gen,NEW
MI-B-1274,Patrick,Wright,+17349997040,patrick.wright@gmail.com,Patrick Holdings,,Ann Arbor,Michigan,MI,,Buyer,,Fix & Flip,0,0,95,A+,Nationwide Lead Gen,NEW
MN-S-1311,Dorothy,Howard,+16515806987,dorothy.howard@hotmail.com,,9327 Canyon Blvd,Minneapolis,Minnesota,MN,55484,Seller,Tax Delinquent,Behind on Mortgage Payments,262801,117471,95,A+,Nationwide Lead Gen,NEW
MN-S-1333,Larry,Flores,+12186144042,larry.flores@aol.com,,4462 Commerce Way,Duluth,Minnesota,MN,22675,Seller,Condemned,Inherited Family Estate (Probate),308203,269592,95,A+,Nationwide Lead Gen,NEW
MO-B-1448,William,Ramos,+18163109763,william.ramos@yahoo.com,William Solutions,,Kansas City,Missouri,MO,,Buyer,,REIT,0,0,95,A+,Nationwide Lead Gen,NEW
NE-B-1526,Amy,Watson,+14023686185,amy.watson@gmail.com,,,Bellevue,Nebraska,NE,,Buyer,,Developer,0,0,95,A+,Nationwide Lead Gen,NEW
NH-B-1581,Gregory,Peterson,+16034601445,gregory.peterson@outlook.com,Gregory Realty,,Manchester,New Hampshire,NH,,Buyer,,Developer,0,0,95,A+,Nationwide Lead Gen,NEW
NH-B-1582,Karen,Jimenez,+16033982779,karen.jimenez@outlook.com,Karen Holdings,,Concord,New Hampshire,NH,,Buyer,,Investor,0,0,95,A+,Nationwide Lead Gen,NEW
NJ-S-1626,Debra,Peterson,+12012452957,debra.peterson@outlook.com,,8329 Industrial Way,Jersey City,New Jersey,NJ,27096,Seller,Bankruptcy,Divorce Settlement Required,939042,78880,95,A+,Nationwide Lead Gen,NEW
NM-S-1671,Jason,Lee,+15756415823,jason.lee@aol.com,,2839 Highland Blvd,Las Cruces,New Mexico,NM,37802,Seller,Code Violation,Out-of-State Absentee Landlord,863653,210552,95,A+,Nationwide Lead Gen,NEW
NM-B-1687,Harold,Gomez,+15755606135,harold.gomez@yahoo.com,Harold Investments,,Las Cruces,New Mexico,NM,,Buyer,,Buy and Hold,0,0,95,A+,Nationwide Lead Gen,NEW
NM-B-1693,Susan,Thompson,+15057666943,susan.thompson@gmail.com,,,Albuquerque,New Mexico,NM,,Buyer,,REIT,0,0,95,A+,Nationwide Lead Gen,NEW
NY-S-1709,Brandon,Patel,+13156977004,brandon.patel@aol.com,,4948 Meadow Ct,Syracuse,New York,NY,61047,Seller,Tax Delinquent,Out-of-State Absentee Landlord,453018,254681,95,A+,Nationwide Lead Gen,NEW
NC-B-1841,Paul,Stewart,+19195851481,paul.stewart@gmail.com,,,Durham,North Carolina,NC,,Buyer,,Cash Buyer,0,0,95,A+,Nationwide Lead Gen,NEW
ND-S-1854,Frank,Chavez,+17019265937,frank.chavez@outlook.com,,263 Madison Dr,Bismarck,North Dakota,ND,47676,Seller,Tax Delinquent,Inherited Family Estate (Probate),364001,88481,95,A+,Nationwide Lead Gen,NEW
OH-S-1908,Joseph,Nguyen,+15137192639,joseph.nguyen@outlook.com,,1259 Hill Ln,Cincinnati,Ohio,OH,32227,Seller,Probate,Property Needs Major Repairs,888942,215855,95,A+,Nationwide Lead Gen,NEW
OH-B-1927,Harold,Gutierrez,+12168252335,harold.gutierrez@gmail.com,Harold Holdings,,Cleveland,Ohio,OH,,Buyer,,Cash Buyer,0,0,95,A+,Nationwide Lead Gen,NEW
OH-B-1928,Donna,Thomas,+14193506581,donna.thomas@gmail.com,Donna Properties,,Toledo,Ohio,OH,,Buyer,,Fix & Flip,0,0,95,A+,Nationwide Lead Gen,NEW
OH-B-1939,Henry,Bennett,+14194709112,henry.bennett@yahoo.com,,,Toledo,Ohio,OH,,Buyer,,REIT,0,0,95,A+,Nationwide Lead Gen,NEW
PA-S-2105,Laura,Harris,+18785466609,laura.harris@gmail.com,,8750 Lincoln Way,Pittsburgh,Pennsylvania,PA,80323,Seller,High Equity,Vacant Property - High Equity,448856,258274,95,A+,Nationwide Lead Gen,NEW
PA-S-2137,Debra,Bailey,+16102844983,debra.bailey@outlook.com,,2757 Innovation Rd,Allentown,Pennsylvania,PA,12522,Seller,Tax Delinquent,Property Needs Major Repairs,311333,51695,95,A+,Nationwide Lead Gen,NEW
PA-B-2165,Anthony,Phillips,+16104462337,anthony.phillips@outlook.com,Anthony Acquisitions,,Allentown,Pennsylvania,PA,,Buyer,,Developer,0,0,95,A+,Nationwide Lead Gen,NEW
PA-B-2173,Jerry,Thomas,+18143021417,jerry.thomas@gmail.com,Jerry Solutions,,Erie,Pennsylvania,PA,,Buyer,,Investor,0,0,95,A+,Nationwide Lead Gen,NEW
RI-S-2183,Lisa,Martin,+14015954516,lisa.martin@hotmail.com,,7089 Creek Ct,Cranston,Rhode Island,RI,25039,Seller,Code Violation,Inherited Family Estate (Probate),434304,175427,95,A+,Nationwide Lead Gen,NEW
RI-S-2184,Tyler,Wilson,+14016998729,tyler.wilson@gmail.com,,2178 Garden Dr,Cranston,Rhode Island,RI,32002,Seller,Bankruptcy,Behind on Mortgage Payments,238958,272641,95,A+,Nationwide Lead Gen,NEW
RI-S-2186,Catherine,Watson,+14016243258,catherine.watson@hotmail.com,,8095 Jackson Pkwy,Cranston,Rhode Island,RI,34758,Seller,Bankruptcy,Out-of-State Absentee Landlord,730815,344685,95,A+,Nationwide Lead Gen,NEW
SD-S-2300,Nicholas,Martinez,+16055015262,nicholas.martinez@hotmail.com,,3399 Summit St,Aberdeen,South Dakota,SD,24645,Seller,Condemned,Tax Lien & Pre-Foreclosure Opportunity,661848,357594,95,A+,Nationwide Lead Gen,NEW
SD-B-2302,Nathan,Jackson,+16055096855,nathan.jackson@gmail.com,,,Rapid City,South Dakota,SD,,Buyer,,Property Manager,0,0,95,A+,Nationwide Lead Gen,NEW
TN-B-2383,Gloria,Young,+16157359749,gloria.young@outlook.com,,,Nashville,Tennessee,TN,,Buyer,,Property Manager,0,0,95,A+,Nationwide Lead Gen,NEW
UT-S-2486,Douglas,Lopez,+18012198834,douglas.lopez@gmail.com,,5759 Monroe Way,West Valley City,Utah,UT,69489,Seller,Lien,Property Needs Major Repairs,600141,77126,95,A+,Nationwide Lead Gen,NEW
UT-S-2505,Gloria,Peterson,+18017338289,gloria.peterson@gmail.com,,4649 Summit Ave,Provo,Utah,UT,31457,Seller,Vacant Property,Inherited Family Estate (Probate),673085,230093,95,A+,Nationwide Lead Gen,NEW
VT-S-2545,Nathan,Thomas,+18022689744,nathan.thomas@outlook.com,,5644 Vista Blvd,Rutland,Vermont,VT,57760,Seller,Condemned,Tired Landlord - Ready to Exit,155087,303329,95,A+,Nationwide Lead Gen,NEW
VT-B-2559,Michael,Ortiz,+18025861941,michael.ortiz@yahoo.com,,,Montpelier,Vermont,VT,,Buyer,,Fix & Flip,0,0,95,A+,Nationwide Lead Gen,NEW
VA-S-2591,Jennifer,Roberts,+18045903468,jennifer.roberts@aol.com,,3343 River Ave,Richmond,Virginia,VA,40433,Seller,Fire Damage,Job Relocation - Must Sell Fast,502586,264801,95,A+,Nationwide Lead Gen,NEW
WA-S-2648,Elizabeth,Alvarez,+14257205104,elizabeth.alvarez@gmail.com,,4678 Hickory Blvd,Bellevue,Washington,WA,65877,Seller,Code Violation,Out-of-State Absentee Landlord,845646,121236,95,A+,Nationwide Lead Gen,NEW
WA-S-2666,Gloria,Richardson,+12534665096,gloria.richardson@gmail.com,,256 Lincoln Rd,Tacoma,Washington,WA,35706,Seller,Code Violation,Behind on Mortgage Payments,634326,372529,95,A+,Nationwide Lead Gen,NEW
WV-S-2726,Matthew,Peterson,+13046309461,matthew.peterson@outlook.com,,1585 River Pl,Parkersburg,West Virginia,WV,95491,Seller,Absentee Owner,Behind on Mortgage Payments,401603,184948,95,A+,Nationwide Lead Gen,NEW
WV-S-2729,Kimberly,Turner,+13044737411,kimberly.turner@aol.com,,7364 Business Pkwy,Parkersburg,West Virginia,WV,42520,Seller,Fire Damage,Absentee Owner - Lives Out of State,429132,263776,95,A+,Nationwide Lead Gen,NEW
WI-B-2799,Carmen,Taylor,+19204462665,carmen.taylor@gmail.com,Carmen Investments,,Green Bay,Wisconsin,WI,,Buyer,,Fix & Flip,0,0,95,A+,Nationwide Lead Gen,NEW
AL-S-0020,Samuel,Thompson,+16598006328,samuel.thompson@yahoo.com,,4631 Peak St,Birmingham,Alabama,AL,35269,Seller,High Equity,Vacant Property - High Equity,177250,219537,94,A+,Nationwide Lead Gen,NEW
AL-S-0033,Nathan,Ramirez,+12565134637,nathan.ramirez@yahoo.com,,7981 Summit Ln,Huntsville,Alabama,AL,84361,Seller,High Equity,Avoiding Foreclosure Auction,706650,308412,94,A+,Nationwide Lead Gen,NEW
AL-S-0050,Peter,Mitchell,+12569806039,peter.mitchell@aol.com,,9496 River Pkwy,Huntsville,Alabama,AL,50214,Seller,Absentee Owner,Divorce Settlement Required,518873,348632,94,A+,Nationwide Lead Gen,NEW
AK-S-0076,Nicole,Reyes,+19074417641,nicole.reyes@yahoo.com,,2733 Oak Rd,Fairbanks,Alaska,AK,17256,Seller,Fire Damage,Property in Probate - Estate Settlement,360968,216536,94,A+,Nationwide Lead Gen,NEW
AK-S-0088,Melissa,Robinson,+19076352347,melissa.robinson@outlook.com,,5159 Sunrise St,Juneau,Alaska,AK,94070,Seller,Judgment,Avoiding Foreclosure Auction,319637,190175,94,A+,Nationwide Lead Gen,NEW
AZ-B-0165,Brenda,Rodriguez,+14803789518,brenda.rodriguez@yahoo.com,Brenda Solutions,,Chandler,Arizona,AZ,,Buyer,,Investor,0,0,94,A+,Nationwide Lead Gen,NEW
CA-B-0265,Henry,Davis,+15107833523,henry.davis@yahoo.com,Henry Realty,,Oakland,California,CA,,Buyer,,Fix & Flip,0,0,94,A+,Nationwide Lead Gen,NEW
CT-B-0432,Justin,Diaz,+14752486041,justin.diaz@yahoo.com,Justin Realty,,New Haven,Connecticut,CT,,Buyer,,Fix & Flip,0,0,94,A+,Nationwide Lead Gen,NEW
FL-S-0481,Angela,Rodriguez,+17864676901,angela.rodriguez@outlook.com,,170 Hickory Ln,Miami,Florida,FL,33104,Seller,Absentee Owner,Inherited Property - Not Interested,649482,41972,94,A+,Nationwide Lead Gen,NEW
FL-B-0530,Robert,Reed,+19047506199,robert.reed@gmail.com,,,Jacksonville,Florida,FL,,Buyer,,Investor,0,0,94,A+,Nationwide Lead Gen,NEW
GA-B-0595,Brenda,Wright,+17703154469,brenda.wright@yahoo.com,,,Atlanta,Georgia,GA,,Buyer,,Investor,0,0,94,A+,Nationwide Lead Gen,NEW
GA-B-0605,Carmen,Reyes,+19123825255,carmen.reyes@gmail.com,Carmen Properties,,Savannah,Georgia,GA,,Buyer,,Developer,0,0,94,A+,Nationwide Lead Gen,NEW
HI-B-0638,Alexander,Kim,+18089441519,alexander.kim@gmail.com,Alexander Capital,,Honolulu,Hawaii,HI,,Buyer,,Fix & Flip,0,0,94,A+,Nationwide Lead Gen,NEW
HI-B-0639,Shirley,Hughes,+18088548900,shirley.hughes@yahoo.com,,,Kailua,Hawaii,HI,,Buyer,,Developer,0,0,94,A+,Nationwide Lead Gen,NEW
IL-S-0698,Brandon,Sanders,+13318538975,brandon.sanders@outlook.com,,5532 Meadow Way,Naperville,Illinois,IL,35603,Seller,Bankruptcy,Divorce Settlement Required,379448,329197,94,A+,Nationwide Lead Gen,NEW
IL-S-0705,Maria,Phillips,+18724272635,maria.phillips@aol.com,,4476 Valley Blvd,Chicago,Illinois,IL,60612,Seller,Pre-Foreclosure,Avoiding Foreclosure Auction,291452,360583,94,A+,Nationwide Lead Gen,NEW
IN-B-0805,Joshua,Nelson,+12609135009,joshua.nelson@gmail.com,Joshua Acquisitions,,Fort Wayne,Indiana,IN,,Buyer,,Fix & Flip,0,0,94,A+,Nationwide Lead Gen,NEW
IA-B-0847,Katherine,Brown,+13193268278,katherine.brown@outlook.com,Katherine Acquisitions,,Cedar Rapids,Iowa,IA,,Buyer,,Fix & Flip,0,0,94,A+,Nationwide Lead Gen,NEW
KS-S-0861,Emily,Scott,+19132737955,emily.scott@gmail.com,,8771 Canyon Dr,Overland Park,Kansas,KS,61759,Seller,Eviction,Distressed Property - Code Violations,401205,324000,94,A+,Nationwide Lead Gen,NEW
KS-S-0871,William,Ortiz,+17858931971,william.ortiz@yahoo.com,,418 Valley Ave,Topeka,Kansas,KS,16102,Seller,Fire Damage,Behind on Mortgage Payments,557179,44481,94,A+,Nationwide Lead Gen,NEW
KS-S-0874,Michelle,Wood,+19132978828,michelle.wood@aol.com,,6056 Monroe Way,Overland Park,Kansas,KS,15633,Seller,Utility Shutoff,Tired Landlord - Ready to Exit,678607,386963,94,A+,Nationwide Lead Gen,NEW
KS-B-0884,Katherine,Ross,+19137594588,katherine.ross@outlook.com,Katherine Holdings,,Kansas City,Kansas,KS,,Buyer,,Cash Buyer,0,0,94,A+,Nationwide Lead Gen,NEW
KY-S-0904,Nicole,Martinez,+18597074478,nicole.martinez@gmail.com,,1248 Monroe Ct,Lexington,Kentucky,KY,82492,Seller,Judgment,Financial Hardship - Needs Cash,444159,304683,94,A+,Nationwide Lead Gen,NEW
KY-S-0908,Ashley,Ramos,+15027316824,ashley.ramos@yahoo.com,,5747 Valley Ct,Louisville,Kentucky,KY,40245,Seller,Code Violation,Distressed Property - Code Violations,488569,397368,94,A+,Nationwide Lead Gen,NEW
KY-B-0944,Kevin,Turner,+18592853640,kevin.turner@outlook.com,Kevin Holdings,,Covington,Kentucky,KY,,Buyer,,Buy and Hold,0,0,94,A+,Nationwide Lead Gen,NEW
LA-B-1027,Melissa,Collins,+15049067574,melissa.collins@outlook.com,Melissa Solutions,,New Orleans,Louisiana,LA,,Buyer,,Investor,0,0,94,A+,Nationwide Lead Gen,NEW
MD-S-1108,Linda,Wilson,+13014446715,linda.wilson@outlook.com,,9940 Jackson Ave,Gaithersburg,Maryland,MD,44392,Seller,Code Violation,Financial Hardship - Needs Cash,796313,366110,94,A+,Nationwide Lead Gen,NEW
MD-B-1131,Peter,Gomez,+13017516441,peter.gomez@outlook.com,Peter Acquisitions,,Frederick,Maryland,MD,,Buyer,,Wholesaler,0,0,94,A+,Nationwide Lead Gen,NEW
MA-S-1189,Amy,Lee,+14138317646,amy.lee@hotmail.com,,3640 Commerce St,Springfield,Massachusetts,MA,73962,Seller,Absentee Owner,Avoiding Foreclosure Auction,303411,47430,94,A+,Nationwide Lead Gen,NEW
MI-S-1247,Deborah,Mitchell,+13139825883,deborah.mitchell@gmail.com,,6700 Spring Rd,Detroit,Michigan,MI,48280,Seller,High Equity,Divorce Settlement Required,479104,242636,94,A+,Nationwide Lead Gen,NEW
MN-S-1336,Mark,Lewis,+16518495190,mark.lewis@aol.com,,7407 Peak St,Minneapolis,Minnesota,MN,55452,Seller,Lien,Inherited Property - Not Interested,737549,54780,94,A+,Nationwide Lead Gen,NEW
MN-B-1348,Debra,Ramos,+16519312916,debra.ramos@outlook.com,Debra Investments,,Minneapolis,Minnesota,MN,,Buyer,,Developer,0,0,94,A+,Nationwide Lead Gen,NEW
MS-S-1381,Raymond,Miller,+12286286476,raymond.miller@outlook.com,,3806 Peak Pkwy,Gulfport,Mississippi,MS,82861,Seller,Judgment,Tax Lien & Pre-Foreclosure Opportunity,492006,350511,94,A+,Nationwide Lead Gen,NEW
MS-B-1394,Ashley,Watson,+16018197348,ashley.watson@yahoo.com,,,Hattiesburg,Mississippi,MS,,Buyer,,Property Manager,0,0,94,A+,Nationwide Lead Gen,NEW
MO-S-1399,Emily,Phillips,+16366194157,emily.phillips@outlook.com,,1515 Hill Pkwy,St. Louis,Missouri,MO,19571,Seller,Fire Damage,Absentee Owner - Lives Out of State,543213,303538,94,A+,Nationwide Lead Gen,NEW
